CompN,EM,nuM,EF,nuF,Vf,E1,E2,E3,v12,v23,G12,G13,G23 
2240,3.850702421436996,0.366339180848705,538.7206619472483,0.2970705588141183,0.3541257350667131,193.26904424065,8.911305989601,8.8911492575202,0.3367901515892,0.50113859591788,6.2974680276885,6.2555931451825,5.8630692471945
2241,4.629192375188072,0.3609860615207905,588.158957973043,0.2771767861345088,0.354288768053592,211.37901389954,10.404245655517,10.311970488689,0.32504477769596,0.49952595694959,7.4818019018714,7.3909797557614,6.9492106462483
2242,1.8895303416770128,0.384793546125198,192.8716459727609,0.2891398365777946,0.3544510885839458,69.590443586026,4.4650343659911,4.4122237846364,0.34399692297199,0.54701376295401,3.0653226601518,3.0302198683774,2.8514432430705
2243,4.280250977812836,0.3821958304041845,754.299898666059,0.2527307770153607,0.3545907493412441,270.25739720805,10.166982502153,10.267050150167,0.32913544258935,0.53193557974199,6.7685676807846,6.8681929765278,6.3372432584193
2244,2.8295863465048265,0.3914692367473432,64.20010426871707,0.3139978779731701,0.3546498110784103,24.601164101168,6.1073778030417,5.9999025030838,0.35867386188273,0.54029428086294,4.3168348465994,4.1390149431439,4.1406776156396
2245,2.3832575645411174,0.3939486880676399,795.5646785846494,0.3128061539078705,0.3547981550736208,283.80855567779,5.6575011997213,5.8414459011045,0.36225314611654,0.56573747353515,3.7245178763859,3.9221608340159,3.6439786882429
2246,1.850911537231552,0.3728968656449207,441.17486931387504,0.2176542943862942,0.3548428630944804,157.75938787338,4.3544482689725,4.2645085275348,0.30515695718956,0.52907776353366,3.0651081357796,2.9645871018545,2.8148979000042
2247,2.3483917142387574,0.3896191745637796,531.2048617759305,0.1819758667744109,0.3549221889498677,190.0918026342,5.6027868396037,5.5879112799932,0.30287708107439,0.56511832516078,3.8049932599199,3.7588767075335,3.5910948578513
2248,2.200437737959565,0.3808273369859536,136.13378244903936,0.1620411640788774,0.3549317119822953,49.780570388064,5.1291073517033,5.235557181771,0.2920271400589,0.51481174495503,3.4559598543515,3.6031179669986,3.2564890501596
2249,4.004119599887732,0.3858629225470688,95.4565908506485,0.1988944811722019,0.3550437252773426,36.526584196884,8.6584422429122,8.780381083107,0.31138932023064,0.51664339054581,5.9763131511191,6.0979250247261,5.7065506776292
2250,4.820118438321295,0.3747975894102697,307.711355757186,0.2558905318177324,0.3550729368145906,112.3954273199,10.975393138875,11.045733230535,0.32515950458542,0.5136132906485,7.6457247714806,7.7891970043767,7.2137631523432
2251,3.08063264437058,0.3713499656410847,637.9763149475654,0.2692133663204691,0.3551349294000057,228.566767513,7.3349686892241,7.161360091232,0.32640255087265,0.51975653203465,5.1391975431196,4.9589482210727,4.6729053658588
2252,2.500559549069544,0.3908150553915981,336.5472822747324,0.3438576637118722,0.3553004209336363,121.18934180132,5.8635044492098,5.9218369914656,0.3717817381407,0.5601868014441,3.9164270900873,3.9603507522217,3.7796443229161
2253,2.338482269280843,0.3847617021442009,470.5422091301794,0.2803486805017806,0.3553733564647611,168.73623160638,5.795995226287,5.7355677771967,0.33982645209463,0.53846636743048,3.9148937773677,3.8483286570526,3.5553876630182
2254,4.558357746427808,0.3848899724883936,796.7855648844916,0.3128451404540038,0.3554425068257296,286.15879184892,10.825761564347,10.894083334793,0.3550581711151,0.54404809019431,7.3556805553493,7.3478405587755,7.0032298627372
2255,2.6087063388432896,0.3765138238629864,469.4595650180436,0.2029471368727463,0.3555361834397804,168.6227631711,6.0393889555016,6.0311072637339,0.3028752287788,0.53640047996439,4.2568858018133,4.2601191336615,4.0399550776381
2256,1.3029162516859922,0.3620389402086811,947.6049521602264,0.2544151846345704,0.3555876858126302,337.802108055,3.0070794887437,3.1046375056884,0.31729284360495,0.49066358848576,2.143272365445,2.2482924805006,2.000296112103
2257,4.089698060724508,0.3856852261760178,804.9596203774131,0.2049727777329957,0.3557651071070696,289.06519746921,9.8703820827899,9.6412195975701,0.30709241058615,0.55763245465382,6.7886402600273,6.5048399051769,6.3072454120335
2258,2.60200090611093,0.3756941489290177,470.2571307679831,0.1665924970264631,0.3557983767010382,169.03650032806,5.9687602627632,6.0959948976507,0.29048588756558,0.52522500978423,4.1079731396415,4.2875214091349,3.9314863099389
2259,3.3411619450204992,0.3937863987234593,762.102136389734,0.2175857949056519,0.3558774103213613,273.41128192055,8.1251968021898,8.1509516218044,0.32036184652011,0.5708712433935,5.4492347071347,5.48348142766,5.2338914457776
2260,4.314487161052995,0.3747723982905552,668.5442687739555,0.2286280177933896,0.3559277573054253,240.76913685891,10.11392513459,10.133199827936,0.31289233585721,0.5221206242247,7.0376835159119,7.0551890362889,6.5805375365084
2261,2.1303515933084425,0.3886804638118368,852.6117341961873,0.345109727090155,0.3560298955492441,304.92851299532,5.2864798862188,5.1846009753512,0.36982353615602,0.55894860667155,3.5483545004349,3.4453174166288,3.2769472584693
2262,1.794413903399235,0.380834839447319,479.3538780926369,0.2439373922859608,0.3561443483794447,171.88826585193,4.2479652702349,4.2406671384947,0.32265928744891,0.54445192503288,2.9659179151122,2.9495326510887,2.7647364056011
2263,2.1283460744873723,0.360196153526538,484.1874302131213,0.3121517975859486,0.3562178624398076,173.8481676876,5.0278693179493,4.8503665602279,0.33816418097564,0.50456709963633,3.6825853254459,3.5491592947401,3.3267058421532
2264,3.4161511773108795,0.3711116494668245,677.9744334930724,0.3179870082636526,0.3562380635446053,243.72293789461,7.9472234003707,7.9935053100838,0.34856711484785,0.51638766341996,5.6319489588532,5.6066107147297,5.21221251782
2265,4.874758544469357,0.3907011415760049,170.87839258009512,0.1555221075029773,0.3564029604091898,64.140634890631,11.140499348527,11.17649270174,0.2949485172768,0.53681913188375,7.4969959016379,7.5060540305857,7.1312402414953
2266,2.901272462173435,0.3872937687888322,364.7531497260436,0.2671712360572495,0.3565678311966569,131.94225397048,6.7770488134465,6.754244976483,0.33690665320256,0.55966815850701,4.6527667795574,4.6330224961396,4.5137420836843
2267,3.190518617518168,0.3755010205517134,788.5922490009239,0.2533782506981019,0.3566312418008958,283.30782040494,7.5928697262424,7.635419682549,0.32409327166424,0.51989888526663,5.2020509020216,5.2045069954793,4.8063147138746
2268,2.5825141877464803,0.3872821960331765,755.8127009903293,0.212115305396415,0.3569347283558605,271.46818690018,6.3325251840982,6.224536450868,0.31182290803547,0.5564002404619,4.2622228802118,4.1522740549336,3.8946254405689
2269,4.262936814567665,0.3758001363397358,101.99925269042058,0.2481703116543006,0.3570018855899102,39.182324920289,9.2309995477253,9.4752611396286,0.32461346775872,0.48465497769596,6.4317459035755,6.6821718180708,6.0641922373376
2270,4.645286060819121,0.386820786571782,748.6859445749641,0.1664364804163687,0.3570424272857307,270.38355621111,11.013872262578,10.956532329852,0.29459673782439,0.5552913099978,7.4283188683035,7.3372586078495,7.0243761980194
2271,3.8110290689397552,0.3769310227045029,619.5887496836066,0.1603243915055005,0.3570794261677004,223.76422798294,8.9746250995385,8.9336695045811,0.28441453127648,0.53139381378039,6.2041374261092,6.235312282478,5.846265315913
2272,3.5339281410649908,0.3946368254372612,640.9639317589608,0.2274619262014075,0.3571459498626397,231.23194927561,8.7754198242343,8.6199523411445,0.32235496250743,0.57385985810922,5.8771405608113,5.7266332533361,5.4777097235522
2273,1.7399250592757465,0.386665906292596,759.8490688892699,0.2235915715513109,0.3572440311452691,272.58818515312,4.200162579427,4.2471361574566,0.31932025813977,0.54992487796432,2.7943972356964,2.8702256760866,2.6664695838042
2274,4.008968636411682,0.3881250540771347,198.0140151921872,0.2371658125927616,0.3572972480915871,73.363445690173,9.3105995884352,9.3663771601401,0.32570906971005,0.53739219195409,6.3145939151318,6.4092737502875,6.0049358181293
2275,4.0173008185318295,0.3866689623619969,417.4403334259492,0.3296351132983126,0.3573454734640554,151.75701632498,9.5377420364128,9.447615710873,0.36242187146951,0.55010745097001,6.506454124852,6.3624542360287,6.0961459596609
2276,4.4428474693340245,0.3876000292373759,119.65484349029416,0.2678975107905681,0.3574299990475086,45.648259398181,9.796916039593,9.7245974146748,0.33726838319101,0.5321900670786,6.8558828176818,6.7568164874912,6.5590646228738
2277,1.1072890765285457,0.399486824111094,549.9341476237229,0.1559640942102386,0.3574760915661298,197.32634205471,2.7892219660415,2.7326212746966,0.29491599025297,0.5914195576209,1.8303295887649,1.7464952817922,1.7048445495043
2278,3.2699812807934,0.3629662661855887,791.2512034342059,0.177266169589812,0.3575962539397121,285.09288040883,7.487450116218,7.5502701828198,0.28398494174718,0.50117566712119,5.3842183257074,5.4170641865562,5.0581941257473
2279,3.001657230348304,0.3870789812821287,377.1665073941937,0.2293482678393944,0.3576719244460907,136.85912692503,7.2967376648124,7.0704919921417,0.31781837890622,0.55633926652394,4.9319925494648,4.6810740028683,4.480231229478
2280,4.289212117826633,0.3788803502689372,949.2028514779817,0.1618221587030472,0.3578214388932141,342.47868086453,10.07348623037,10.055143773808,0.28681237413046,0.53989245194803,6.9945834682438,7.0049598967962,6.6131062651616
2281,2.177667393221201,0.3899862905895993,61.26935132885568,0.2752119744337006,0.3578713667780707,23.336037194149,4.8362155811199,4.8630342018126,0.34302365251696,0.53148758072753,3.3227945822521,3.3403946312827,3.1926069391885
2282,4.115058063020207,0.3891421798844791,779.819278528733,0.2450255406410749,0.358009668452887,281.85905266467,10.031256185085,10.183805136088,0.32980769225349,0.5472426618724,6.6896434629605,6.7798684504803,6.2722000820111
2283,4.018030594645516,0.3610477289858488,806.8881981555097,0.1529233508218585,0.3581742636953736,291.65418541665,9.1544936256032,9.4595863985568,0.2749450780849,0.48631920514303,6.4658255532787,6.8677962192395,6.1461839394967
2284,1.473405662631077,0.396173142681801,235.31621452237948,0.1955309625474785,0.3581933181263753,85.260869154385,3.7160052168418,3.6999271869687,0.31080948051251,0.5665656466439,2.4546314721891,2.4324968443728,2.2604973285938
2285,1.980203679066987,0.3881996677002646,918.8872353340596,0.3296878451906261,0.3583729310162307,330.57717072946,4.7780491133671,4.7724870436751,0.36341533341327,0.56345088853163,3.2507904376206,3.2404398159044,3.1291599490269
2286,3.2527751541191465,0.3780248480260578,73.90991279873072,0.1797166964098829,0.3584661941974409,28.632672616864,7.0116216018901,7.2617979041812,0.29980077715713,0.48963783860886,4.9128286633215,5.2297696893511,4.7209083124755
2287,3.084735689198689,0.3852336082971468,765.6169728591254,0.2420376676229268,0.358521361079674,276.49538914055,7.3183561004082,7.3603136959063,0.32482028895519,0.55576057359089,5.0952729660356,5.1637518475236,4.9484531445513
2288,4.626797834138067,0.3910058653286533,66.91376522708175,0.3117085129897045,0.3586561220997003,26.977194452576,9.5938742601116,9.5575048078721,0.35833937914893,0.50969577166793,6.6648050832274,6.6223847510695,6.4153610597228
2289,3.230494877797246,0.3922416148524961,508.4654250600319,0.1824846727953664,0.3587265631814862,184.53245530637,7.8023303752426,7.6872566946613,0.30148520837109,0.57614069450062,5.3830609695991,5.2366792394663,5.1363212629008
2290,2.364184962984238,0.3699533980130807,919.9531574268282,0.3361398424732092,0.358865934040522,331.65619663009,5.7671905851537,5.6090782432321,0.35472566805694,0.51661617062558,4.0814308548971,3.9036815665072,3.6568244294712
2291,3.7192401701598463,0.3615014544146891,598.5618529526522,0.2159994266997066,0.3590821055599046,217.34657420135,8.5775395555027,8.5918005833413,0.2989837146296,0.49263595721832,6.0930167169933,6.1224992599701,5.6212762278053
2292,3.697804210695201,0.3846709602362113,952.1765712551124,0.2472185105514574,0.3592222570733727,344.44056876728,8.914797522927,8.8841299304174,0.32611649146981,0.55000466497632,6.0846187953068,6.0738433077838,5.7384611610594
2293,3.948774394605952,0.3719558105723301,717.1955699677308,0.2214093405543206,0.3592983320816471,260.25254981633,9.3693209835961,9.1165510452713,0.30491743333501,0.52687182844112,6.6458974432316,6.364650458401,6.1006962282582
2294,3.895620537760255,0.3668256226554869,267.0336536302874,0.303442617962265,0.3593577145934064,98.462959074015,8.8492979359815,8.7801810685783,0.33893991397856,0.50871908326094,6.5298589874374,6.40817174508,6.0737501785958
2295,3.42677626040589,0.3680985732817849,743.2275798298574,0.2994153108039505,0.3595097319062149,269.3988349663,8.0539923800368,8.0174472919454,0.33813867679348,0.5124675729246,5.7630196146245,5.7151643629493,5.3510464045937
2296,2.635170952529865,0.3823572921857706,746.8500226035881,0.3116119821812195,0.3595842366798849,270.24803824347,6.2947547408664,6.396766099916,0.3530501335343,0.5373917650899,4.2676191868563,4.3671879171963,4.0295947055675
2297,4.348227251576203,0.3819725086110389,415.71022051343294,0.2230530623987327,0.3596610331258127,152.3425111175,10.188401099243,10.057613251373,0.31336116720197,0.54527607477401,7.1022372965291,6.9552621053614,6.6251564956927
2298,1.603562600721654,0.3888541087157046,363.3153042750949,0.3007442943849618,0.3597534997537829,131.73521412481,3.8924548817055,3.9273624100046,0.35221798796017,0.55256151807272,2.5920353776258,2.6223911261185,2.4474695369533
2299,4.027574115847962,0.3832975771663593,234.51702093070537,0.1739803294335478,0.3599270342320786,87.055781007226,9.5326201381907,9.5568923909289,0.2956503820077,0.52365867356792,6.4212930807701,6.4225564272425,5.9839451812824
2300,3.5190800334616683,0.3778478208550286,358.71915706916184,0.2670740966701495,0.3599944681275011,131.40687451688,8.4340224729996,8.312260230258,0.32933685763846,0.52650556563825,5.908103138046,5.7001466209108,5.3435701870069
2301,2.501915917724093,0.3919107489786606,683.8245454499915,0.2446157925932933,0.3601199782945641,247.88350070431,6.0429681897106,6.2338947480788,0.33232116652794,0.55964574907411,4.0174755103047,4.3728808259555,3.923282959407
2302,1.3377607562188183,0.361561191830043,81.66762190778091,0.3104269752347003,0.3602315582765212,30.276415502686,2.9785332238117,3.0548498534124,0.34027539124461,0.47975849618805,2.1157900437459,2.2165056046809,2.0004008715931
2303,1.5134258644950254,0.3730831820735945,770.0052855259062,0.2368598071770555,0.3602704238787366,278.38795994149,3.5140600774051,3.6061939092116,0.31688074787013,0.5208724441834,2.437929107419,2.5490807160049,2.3417393147203
2304,2.83513133543512,0.3672160903238403,887.4285055373197,0.1678073467903739,0.3603891175657597,321.67907121935,6.883072242908,6.700715822532,0.27748112643583,0.50913914478847,4.8602590456739,4.656828739566,4.337351166272
2305,4.434202590172639,0.3880705217793963,486.168704596474,0.1672416675136458,0.3604862358532845,178.18373930761,10.341898926993,10.896090761163,0.30220242785625,0.54033431841324,7.0221539537395,7.6033095723249,7.0555634424757
2306,4.702480767382962,0.3736637187200132,666.0848469390066,0.1853363928594457,0.3605276371215262,243.21546804093,10.896467118188,10.77415428264,0.29156946600169,0.53335542830743,7.8808056371285,7.6308347894993,7.3616171987966
2307,4.204855392592241,0.3855204116207301,965.8687228964704,0.3483223350837269,0.3606394903017681,351.02081154582,10.096302713547,9.8986084415771,0.36927793005486,0.56118947970169,7.0003712646269,6.7047800381184,6.4907024732419
2308,3.4553926142061684,0.3866787871200098,847.7227250449021,0.2823247315575133,0.3607659047003634,308.05342177277,8.3429041267363,8.3211757891391,0.34215403822145,0.55626090321566,5.7144160885561,5.6527829303094,5.4063955521087
2309,1.7357686206580785,0.3878957000784792,442.2470801197557,0.2131992865778986,0.3608395028161419,160.71175983302,4.2204727625926,4.2350888876168,0.31389926217197,0.55588149766483,2.8765486997995,2.8816836758234,2.7201128442762
2310,1.0696816945964516,0.3769271876970159,281.31561102394096,0.2320446467296429,0.3608488230741092,102.20516389887,2.5525571647161,2.4832890902799,0.31229663658496,0.5444296878421,1.8067645302071,1.7348859809589,1.690609001974
2311,1.5128563746538823,0.3930425659311906,683.2492110411388,0.16857065297784,0.3609488458614992,247.61624420408,3.7463380417802,3.6622275070302,0.29462567078056,0.58109081618869,2.5319479294285,2.4546457251009,2.3984082078982
2312,3.553961914168656,0.3678579785638791,359.9493073802651,0.2888908154832549,0.3610367606591057,132.23451048291,8.4721986368752,8.3300110932662,0.33284457888136,0.50042681845038,5.981995963382,5.7732210040364,5.3503740690243
2313,3.1379685758222955,0.3813379901704586,79.44475170637831,0.225057455427459,0.3612165229250998,30.732145162077,7.1249445835326,6.9965874429252,0.31336098951637,0.50731444113397,4.9920477650108,4.8224367493956,4.5495418201051
2314,4.334360375714338,0.3660492273864515,948.6669273081644,0.304596301925689,0.3614198757866,345.6410541728,10.090674916381,9.9999846400517,0.33904944806967,0.51323723696485,7.2809655729936,7.1845359937871,6.8620432475337
2315,1.824056639247732,0.373211849436238,424.4173683463528,0.2979765198514137,0.361443779522049,154.57164748869,4.3669495760512,4.2558721256663,0.33953868262203,0.53050987674306,3.095318944134,2.9566496925873,2.8090457322868
2316,2.3348342059711635,0.3864211430675499,699.2701885724888,0.1522115217642974,0.3615305085717527,254.35223548306,5.6752112636213,5.6649887133354,0.28593725123889,0.55647840687136,3.8864083369193,3.9190892366061,3.6732435582619
2317,4.322341970226117,0.3959292357580256,172.28799863082685,0.1721180941834293,0.3616735055498353,65.153013522164,9.9657738952441,9.8415019994685,0.30129693640532,0.56657186616993,6.8005582351499,6.6381663270269,6.5872912831903
2318,4.455611722774476,0.3628758693006667,192.48117303537447,0.3214984953508787,0.3617282837009523,72.472637758492,10.202747707724,10.019061286422,0.344483836694,0.47996709010033,7.2806992230561,7.0964431411127,6.5294303655334
2319,3.89499229106186,0.3954895173355114,343.6427745615177,0.3169853540020099,0.3617852280630973,126.82027828368,9.1547336702523,9.3964342809643,0.36406956596518,0.56461319809815,6.1188160303837,6.3798814558559,6.0412680666076
2320,4.307444031351489,0.3795609578732771,325.80484446485747,0.3411531931211493,0.3618627358474867,120.64782163503,9.932526310361,9.8077773283963,0.36283219946303,0.54011809669724,7.0392091997398,6.8962738210813,6.7608920623709
2321,1.85554036067174,0.3893174516570662,349.6010221047064,0.2269182078864635,0.3619982914113219,127.759892745,4.5930102712771,4.5481517543468,0.31875226118338,0.55835957799533,3.1149208496932,3.0702497642841,2.9170143659614
2322,2.4919596702168523,0.3828009266419087,157.8749288029581,0.1794116476213762,0.3620799706196103,58.794436831678,5.7065839068016,5.7400446652449,0.29720492479903,0.54152323628345,4.0093122945394,4.0704175707973,3.8958118514986
2323,3.757716804107864,0.3768338394784286,550.0298429373354,0.2069081075394201,0.3620853780385972,201.59882677478,8.9181497796375,8.7824443710381,0.3020843063107,0.53599587214778,6.2382045090036,6.1966811661244,5.9092250468376
2324,2.2632845872423726,0.3630749920895282,541.826459567365,0.3423847581725798,0.3624944751070716,197.85189684882,5.3360508971537,5.396698472624,0.35408899073637,0.49357339086047,3.807093899378,3.9052780027855,3.5794513592843
2325,2.0528945804108294,0.3678690910889081,377.3884968554792,0.1999290305174304,0.3625934028278871,138.17150319606,4.9202083843916,5.0275269607151,0.29602000223807,0.49407805368199,3.4446293490077,3.5583783364703,3.1788192232349
2326,1.3796084051476094,0.3614742252728545,258.9596967263231,0.2367377714422261,0.362650030125584,94.79988292694,3.1929338591973,3.2382067925196,0.30763226818878,0.49401739033867,2.3143076754957,2.3488923823299,2.1634317312591
2327,4.6286438781478,0.3689854809733952,375.6841913776999,0.1614923543894186,0.3628956377779286,139.36592709118,10.643849023081,10.742619967683,0.27976350050594,0.50832681624873,7.6275503684727,7.8142440239615,7.2667853300306
2328,1.8683607535549456,0.3926296536145724,156.70890266051197,0.2969757084003834,0.3630369550375205,58.088184129955,4.5834716385704,4.5568133352156,0.3517662554889,0.55365049340392,3.0410934190556,3.0180955010203,2.8241501130977
2329,1.8795026884748665,0.3693713850423539,59.977492638712405,0.3222090550744442,0.3631409027664892,22.978839902534,4.1376704563164,4.0336329436098,0.34833356265334,0.50547444314254,3.0249629960308,2.9039288058723,2.8286154801916
2330,2.628490615647725,0.3638788652197141,825.0304241124661,0.2448007282004001,0.3632781515905557,301.4030897537,6.1716365249984,6.0559144255569,0.31054939892233,0.51253699902702,4.5066696597315,4.3568415743359,4.1874027216713
2331,1.7570747135766975,0.3918291844264385,456.2855367134169,0.2759101517448264,0.3633801774185945,166.93370916018,4.5332996777671,4.5062324882004,0.34188095752924,0.54906066941248,2.9247386640333,2.9352523519284,2.673557772926
2332,4.555206276586781,0.3648500543855334,747.6990898579904,0.2316971345602632,0.3635695794163637,274.77285402188,10.593089746205,10.776329853474,0.30767149999526,0.49920243064298,7.6347850238686,7.8054518821799,7.179449147656
2333,3.861749207395648,0.3844014627429475,879.0854297935196,0.3253035988293043,0.3635910403377462,322.09016999462,9.5164606245657,9.3506317229605,0.35837920596595,0.54874834865047,6.4911199165314,6.2912432543294,5.9522690331732
2334,2.4933022512133274,0.3799907657984446,928.4073235259552,0.1778959102356678,0.3636753497432682,339.26609689983,6.0672072068438,5.9992432083757,0.29156757186738,0.54142788868278,4.1889368757005,4.0997450648873,3.8812987666794
2335,3.20964097152296,0.3794446459782282,595.4035741685756,0.2978342431712435,0.3637322065547105,218.61798224043,7.5298406812494,7.577449795846,0.34476524249007,0.5402941426487,5.2643290983554,5.2728419283365,5.0537112783143
2336,3.6069462872446687,0.3973134020369853,239.3331654780626,0.2887941383150065,0.3638407029900443,89.391305015274,8.8927157074363,8.7504705099598,0.35023974489981,0.56612514448336,5.9610362626899,5.7316103676227,5.4712527947127
2337,3.3035717412121746,0.3976470313146644,196.60507522524625,0.3362973631750597,0.3639917982456756,73.669095479053,7.9267034737938,7.7923248370671,0.37075887139392,0.57701047933113,5.5211666210564,5.3040138436939,5.2372467974934
2338,1.6569662386336583,0.3663133363165134,603.0202939266376,0.2150532029792208,0.3640537563860897,220.60014542299,3.9203197909538,3.947359559829,0.30098726788415,0.5038027268198,2.7533812853581,2.7861690936614,2.5538341367302
2339,3.557364628425943,0.3816263324295122,195.1806026466707,0.2632103283286943,0.3641211067357937,73.352671936999,8.351232134433,8.4474639467524,0.33145240395017,0.52167273557744,5.8249696725062,5.8519394968036,5.4865130037741
2340,4.862474128299183,0.3641726070559843,213.9856204768452,0.32661397706487,0.3641884151775409,81.025332811471,10.842664472179,11.052817906015,0.34838053135163,0.47884829513127,7.6668194512486,7.8823540562006,7.204225960746
2341,3.0602715523470883,0.3886124397640059,438.1082222723282,0.3098009566116375,0.3642751199250499,161.54494701047,7.3574031742448,7.4340918568905,0.35549827589523,0.55375445910101,4.952520512003,5.1087532506828,4.7791250256402
2342,4.282765905441645,0.3626575474239004,139.91289712241732,0.2923898851306959,0.3644011159060637,53.714853650213,9.7694990553228,9.3518178047771,0.33018536848934,0.48354931509304,7.166390399053,6.6299521964143,6.3697168460613
2343,2.75353354572957,0.382670234906538,461.1654749490255,0.2239293533796943,0.3644441091869784,169.84673102148,6.4746225414045,6.4771059027493,0.31457877116059,0.55271330383301,4.5437117373032,4.5465505104182,4.4431652340186
2344,4.386487408994767,0.3880305000970447,206.7975697533559,0.2599358031260614,0.3645474289926448,78.203940062527,10.375272018144,10.328115505788,0.33324906330699,0.53673417288671,7.0388802066349,7.016950497202,6.6994298050445
2345,4.847042222746074,0.3857657480621114,87.33948360710323,0.3257526815180436,0.3645666924561147,34.927532451583,10.416794434235,10.368948430017,0.36040713321248,0.5062975189763,7.2331010888309,7.2072331903059,6.9059532497322
2346,4.216218972336804,0.3682743943172324,656.1459034220209,0.2538809335816938,0.3646509742653684,241.96584503803,10.147398818601,9.7472946763913,0.31529960427403,0.52136480400211,7.3114286358641,6.9829059948635,6.6434098844301
2347,3.4196093222614325,0.3632453014285972,607.4603199312838,0.2678712453426792,0.3647824242342792,223.7750484005,8.0745308932453,7.9202412619924,0.32036910854711,0.50443401983597,5.8409036359233,5.6542730807172,5.4201093877048
2348,2.173970457558876,0.3709537924098267,611.2919995247815,0.3321686735810858,0.3648421613525615,224.40698002568,5.1330244227209,5.1752061045349,0.35417510271729,0.51861107328633,3.658453382249,3.6782076719982,3.4323769588323
2349,2.0689673698102395,0.3631211583912415,652.0440927655817,0.3388118440287946,0.3649388365784755,239.27026970948,4.9493345081214,4.9536009992538,0.35253190905775,0.48964067564091,3.4411122230446,3.4647971158776,3.1737191910059
2350,1.1428481099623355,0.362082971645317,468.2379449243349,0.2203750927828968,0.3649996409105458,171.6416889434,2.6725492826509,2.7780403745972,0.30245362612512,0.48665002294928,1.9001008343432,2.0112259552717,1.811371778735
2351,2.368046644062482,0.3773612844681503,528.6012063370795,0.2372741950109981,0.3651630346794665,194.5477723342,5.702900400887,5.8142256415807,0.31819571775671,0.5211512440372,3.9213460522061,4.0213049049938,3.682339326403
2352,2.014840419183151,0.3908085956998616,395.6863816243482,0.3181825510242977,0.3652179844562652,145.79496744861,4.9364548685431,4.9854237894715,0.36010969321007,0.55911249910285,3.3399245859839,3.3794189745687,3.1453654890718
2353,3.1172476926616377,0.3740225396910963,552.5384994816793,0.2608706744129493,0.3652993105732456,203.8376687593,7.5946462473717,7.3570141963541,0.32193068127032,0.53326758345251,5.5379321560363,5.202095471968,4.9903766114872
2354,2.531831601275706,0.3713984995514171,942.7303053883168,0.3049833361975088,0.3654308745222173,346.11321407119,6.0631101680722,5.9529000813278,0.34179450820539,0.52624322757993,4.3116902000831,4.1695417820592,3.9528115312459
2355,3.5841368711937096,0.3883878569504125,664.5995908021071,0.3401952027387483,0.3655194409089219,245.20133406917,8.9720338343252,8.5755686469908,0.36634032688997,0.56659814776379,6.1794276850717,5.6881105483071,5.6591268582819
2356,2.9906430883768795,0.3940120762775375,756.2765608207726,0.2803804050350899,0.3655740379128851,278.38837912834,7.5665307296307,7.367568460303,0.34320411098068,0.57770302985792,5.1550680060397,4.8805059758084,4.7382080418429
2357,1.699212053486821,0.3781692809366079,402.1170378363475,0.1876426907701336,0.3656217436369112,148.1257098836,4.0782397461568,4.1960737097438,0.29887762537202,0.52145972772068,2.7904143986761,2.9129327807919,2.6763128100924
2358,3.295466446214969,0.3759415495646192,251.41446252056585,0.2869048812993776,0.3657538842307579,94.057005313557,8.0268584273172,7.9582455219066,0.33644423178052,0.51022838219891,5.5420542643041,5.5507838592368,5.0937725120351
2359,1.8642358843044624,0.3750493737399923,624.5103811643115,0.1767338189152198,0.3659331545401594,229.74094444391,4.4648305934221,4.5109529542886,0.28974004322528,0.52545001521951,3.137390985002,3.1562030309469,2.915184050773
2360,2.018819992541962,0.3649251536218448,772.9900322118275,0.2170745562304492,0.3659985604297471,284.21059170907,4.7495291298863,4.771589347786,0.30027183574485,0.50699010342726,3.4446612840272,3.3965154721551,3.2418028696557
2361,4.466206178846712,0.3610395188959258,673.7238785994126,0.1536626143004741,0.3660885560097648,249.55482486447,10.614307172477,10.558254238346,0.26813134921018,0.49201658992496,7.6640037203268,7.6430722119565,7.0116675697142
2362,2.387391544290717,0.3805046156232846,828.5733863944234,0.3422763672149868,0.3662855456734376,305.00828859543,5.9150414120178,5.9118388520516,0.36387278983413,0.5317693502904,4.0377017495493,4.0179853986824,3.7277447589109
2363,3.973759125008695,0.3869888559087273,134.6398693045935,0.2549567230138789,0.3663533587092998,51.871196233601,9.1342025876184,9.0510556535299,0.33001135866398,0.53391119669777,6.3437580223705,6.2598388831399,6.0657208382958
2364,2.8544893482113096,0.3921998743248331,364.25456618479103,0.1553481094242314,0.3664752553356702,135.36570157827,7.1488295809792,7.039138068907,0.28834225093826,0.56219204712866,4.8134861141476,4.6968723653779,4.469343389692
2365,4.159735616985737,0.3969934816013818,968.4555708320648,0.3340974473877765,0.3665033238989595,357.58364030288,10.280366568118,10.445130197538,0.3710065550285,0.57276254502338,6.7692832944104,6.8840162766477,6.5628121940521
2366,4.587387226287932,0.3896397550297253,588.3249643985686,0.2931914829902585,0.3665763706874894,218.58972542775,11.405529724644,11.396555188042,0.34800207879341,0.54951016487461,7.7227668975116,7.6115348742537,7.2211120567729
2367,1.3674237092527253,0.3687925598917891,761.5818835469719,0.2541049038502072,0.3666802061118391,280.1301248883,3.2933956991474,3.4041519718522,0.32039668048704,0.49642840828436,2.2798312926408,2.4022735060181,2.1143429308242
